kind,volume,contained,katz_tao_ratio,frostman_ratio,a,b,thickness
slab,1.0525341143377365,0,0.0,0.0,,,0.4704867774998251
slab,1.1283545428959243,3,0.0095714596693002,0.05539039160474652,,,0.36592877637782695
slab,0.3611483255883927,0,0.0,0.0,,,0.1721646507924579
slab,0.546274129581898,0,0.0,0.0,,,0.22135780780216993
slab,2.1436821912584874,8,0.01343482728803771,0.07774784310207009,,,0.7777663345235303
slab,0.22354810797457847,0,0.0,0.0,,,0.08100119175072623
slab,2.6077704218683255,18,0.024848813168750615,0.14380100213397348,,,1.0
slab,0.5715249953409545,0,0.0,0.0,,,0.4704867774998251
slab,1.3907844236582623,0,0.0,0.0,,,0.4704867774998251
slab,0.26714456599004843,0,0.0,0.0,,,0.1041459216672686
slab,0.3738651954171668,0,0.0,0.0,,,0.1721646507924579
slab,0.1757753579356811,0,0.0,0.0,,,0.08100119175072623
slab,0.10916057403528412,0,0.0,0.0,,,0.063
slab,2.3018514046634198,9,0.01407562622607152,0.08145617028976575,,,1.0
slab,0.19196706873717062,0,0.0,0.0,,,0.08100119175072623
slab,0.5801449051734373,0,0.0,0.0,,,0.22135780780216993
slab,0.7101516189450381,0,0.0,0.0,,,0.6049204711181684
slab,0.25442267543447494,0,0.0,0.0,,,0.13390386938137366
slab,1.5702026033140264,0,0.0,0.0,,,1.0
slab,0.47309154099018835,0,0.0,0.0,,,0.2846070831000631
slab,0.7264129817576686,0,0.0,0.0,,,0.36592877637782695
slab,1.585237766258056,0,0.0,0.0,,,1.0
slab,1.6481633736212942,2,0.004368498969965811,0.025280665335450297,,,1.0
slab,0.5842784052281578,0,0.0,0.0,,,0.22135780780216993
slab,0.29745181900718465,0,0.0,0.0,,,0.1721646507924579
slab,0.12533725325904332,0,0.0,0.0,,,0.1041459216672686
slab,0.640080610686703,0,0.0,0.0,,,0.36592877637782695
slab,0.21166086488167246,0,0.0,0.0,,,0.1041459216672686
slab,1.0222132204851002,0,0.0,0.0,,,0.4704867774998251
slab,0.12788307690332457,0,0.0,0.0,,,0.063
slab,0.3635821260326627,0,0.0,0.0,,,0.13390386938137366
slab,0.17990219962634213,0,0.0,0.0,,,0.1041459216672686
